Branch,Method,Estimator,StateRole,StateCount,UniquePhaseCount,StationCount,Stations,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L3-L4,-0.255174557329916,2.4719203700396,1.78261597719304,0.725953355419812,0.0130845645985638,18.3632034878191,2.48674704864124,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L2-L3,-0.0189743283400081,1.71498950229316,1.48139175778355,1.37526730515139,0.22402955253727,9.40185201721494,1.69747791635951,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L2-L4,-0.304018329905698,1.93417012457913,1.44216163533969,1.19654298805377,0.27019410844621,6.73115502198604,2.12227355429044,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L3-L4,-0.262705160026591,2.40721630434704,1.76271672019775,0.777320816153515,0.321747805074255,15.0530130514905,2.42236871943721,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L2-L3-L4,-0.336200111093377,2.04670280873201,1.71076110367239,1.11620777045677,0.209792463685866,6.07523572171862,2.06940662782035,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,4,L1-L2-L3-L4,-0.267479501177292,1.95130222765336,1.56734021251971,1.17162818527016,0.263864947774899,4.27384817566222,1.96145592520738,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L2,0.370576253257993,1.37411578715181,1.43735701031344,1.75656185075768,0.0376550418496979,29.1051046711048,1.77944252467224,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L3,-0.0878636281591003,1.88844447100859,1.53202628632037,1.20518935832448,0.260721840800912,15.6113989680393,1.87907486630504,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L4,-0.267881790844363,2.27516267036973,1.49144641733158,0.857784175303695,0.272754089009948,4.71792130188693,2.45539826276418,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L2-L3,-0.152885539331946,1.73817800820547,1.59245634690882,1.36357796319824,0.173600318588313,5.92466709370761,1.73896937005526,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L2-L4,-0.434712767332629,1.96082645468736,1.56915579390049,1.21193671837515,0.179597237144595,2.68604665413341,2.10434285065354,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L3-L4,-0.255264279251847,2.47134906657882,1.77927711235183,0.725178967682079,0.0163989681186049,18.3582059330494,2.48604656790183,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L2-L3,-0.031845600062274,1.72320146639148,1.48706873714681,1.36723062841523,0.223998188426045,8.9676556361979,1.70719974594857,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L2-L4,-0.296615053961148,1.95352206274007,1.43594550089003,1.17629314839932,0.266665137206167,5.42857087170013,2.14358305622791,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L3-L4,-0.263928571660292,2.39406643779627,1.75448419003265,0.786602833021082,0.316240641244907,14.3749446850009,2.40907557464491,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L2-L3-L4,-0.328776661182075,2.03476635048867,1.70292721872718,1.12374000734128,0.214572490700615,5.9350320040803,2.05645003726768,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,4,L1-L2-L3-L4,-0.267505400267743,1.95657754689451,1.5634346668033,1.16628879499398,0.265080061792014,4.28435042033714,1.96653533664233,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L1-L2,0.35694594819847,1.38409841620158,1.43208471012999,1.74416831473897,0.0349362880055204,29.6068002656206,1.79585715927424,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L1-L3,-0.0877804757006677,1.87684497431338,1.53254883019674,1.21676207806215,0.259346154010189,15.4483266202641,1.86756068516987,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L1-L4,-0.271778010176196,2.26585797119172,1.49175860536832,0.867837133942217,0.272117023536573,4.69125758421578,2.44532714045567,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L2-L3,-0.151373992034364,1.73480913899332,1.58856647199978,1.36649199601861,0.177470718203803,5.9164063226005,1.7353010513977,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L2-L4,-0.434487171515077,1.95894072998019,1.56478550564867,1.21337188703673,0.183985403071587,2.68456365601059,2.10254535546139,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,2,L3-L4,-0.255264279251847,2.47134906657882,1.77927711235183,0.725178967682079,0.0163989681186049,18.3582059330494,2.48604656790183,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,3,L1-L2-L3,-0.0373888259880981,1.72330779823338,1.48722015425968,1.36726326036196,0.223130530403191,8.86414272544336,1.7078800370423,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,3,L1-L2-L4,-0.292239966639977,1.97277520488599,1.43435269544185,1.15667843825111,0.263034320372146,4.88117238400734,2.16306874383961,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,3,L1-L3-L4,-0.264512747973189,2.39146353523391,1.75458994714658,0.789136380885035,0.316357103279647,14.3763604974123,2.40655311858111,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,3,L2-L3-L4,-0.334092818963129,2.04771694314751,1.70670574046924,1.11386679878136,0.221477875579306,6.24684010533835,2.07002614925459,1
Branch4,PowerREV,PowerREV,EightUniquePhasesPlusClosureRepeat,9,8,4,L1-L2-L3-L4,-0.266801916327222,1.95431969358383,1.55841226896858,1.16806036406662,0.264770908078593,4.29730399763809,1.96400586728032,1
