MethodIndex,MethodId,Branch,Estimator,StateCount,UniquePhaseCount,ObservationIndices,PhaseSetDeg,ResponseRecoverable,LocationIndex,Location,DoaValid,FailureReason,AzimuthDeg,ElevationDeg,Ux,Uy,Uz,AngularErrorDeg,PeakScore,FrequencyCount,ValidFraction
123,B4_K04_I01-03-08-09,Branch4,PowerREV,4,3,1/3/8/9,0/90/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.638222150732364,21,1
123,B4_K04_I01-03-08-09,Branch4,PowerREV,4,3,1/3/8/9,0/90/315/360,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.471765142276805,21,0.894345238095238
124,B4_K04_I01-04-05-06,Branch4,PowerREV,4,4,1/4/5/6,0/135/180/225,1,1,Location1,1,,123.022585491893,-9.49723446851704,-0.5375,0.826963572353704,-0.165,12.3046281920336,0.506910267411093,21,0.879464285714286
124,B4_K04_I01-04-05-06,Branch4,PowerREV,4,4,1/4/5/6,0/135/180/225,1,2,Location2,1,,144.074512704815,-4.30122230467036,-0.8075,0.585080122718248,-0.075,17.0179834126298,0.219795322858398,21,0.860119047619048
124,B4_K04_I01-04-05-06,Branch4,PowerREV,4,4,1/4/5/6,0/135/180/225,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.74623641599811,21,1
124,B4_K04_I01-04-05-06,Branch4,PowerREV,4,4,1/4/5/6,0/135/180/225,1,4,Location4,1,,69.0416655384098,1.86244079953198,0.3575,0.933347470131033,0.0324999999999999,5.15698973655785,0.543390464579945,21,0.94047619047619
125,B4_K04_I01-04-05-07,Branch4,PowerREV,4,4,1/4/5/7,0/135/180/270,1,1,Location1,1,,123.054694549299,-9.78781905671397,-0.5375,0.825950210363797,-0.17,12.481190090667,0.557833924048842,21,0.875
125,B4_K04_I01-04-05-07,Branch4,PowerREV,4,4,1/4/5/7,0/135/180/270,1,2,Location2,1,,143.618019979014,-4.58856573578583,-0.8025,0.591264534705067,-0.08,16.5916732698491,0.262363765707497,21,0.876488095238095
125,B4_K04_I01-04-05-07,Branch4,PowerREV,4,4,1/4/5/7,0/135/180/270,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.763192925727663,21,1
125,B4_K04_I01-04-05-07,Branch4,PowerREV,4,4,1/4/5/7,0/135/180/270,1,4,Location4,1,,69.0398116405854,2.00576193490982,0.3575,0.933257065336234,0.0349999999999999,5.29968523915861,0.590991500603102,21,0.943452380952381
126,B4_K04_I01-04-05-08,Branch4,PowerREV,4,4,1/4/5/8,0/135/180/315,1,1,Location1,1,,122.788865975171,-8.91679625299095,-0.535,0.830511890342336,-0.155,11.8178365547027,0.485072629497799,21,0.848214285714286
126,B4_K04_I01-04-05-08,Branch4,PowerREV,4,4,1/4/5/8,0/135/180/315,1,2,Location2,1,,144.334048877424,-6.31531556935738,-0.8075,0.579520275745379,-0.11,17.5528776169362,0.202131841148218,21,0.80952380952381
126,B4_K04_I01-04-05-08,Branch4,PowerREV,4,4,1/4/5/8,0/135/180/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.716734409366771,21,1
126,B4_K04_I01-04-05-08,Branch4,PowerREV,4,4,1/4/5/8,0/135/180/315,1,4,Location4,1,,69.0449601404304,1.57583259975216,0.3575,0.933508168148517,0.0274999999999999,4.87170832758958,0.526874326830763,21,0.921130952380952
127,B4_K04_I01-04-05-09,Branch4,PowerREV,4,3,1/4/5/9,0/135/180/360,1,1,Location1,1,,122.616561332612,-8.91679625299095,-0.5325,0.83211702902897,-0.155,11.6687104629037,0.368597321941211,20,0.803125
127,B4_K04_I01-04-05-09,Branch4,PowerREV,4,3,1/4/5/9,0/135/180/360,1,2,Location2,1,,144.334048877424,-6.31531556935738,-0.8075,0.579520275745379,-0.11,17.5528776169362,0.157603746286604,19,0.799342105263158
127,B4_K04_I01-04-05-09,Branch4,PowerREV,4,3,1/4/5/9,0/135/180/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.675614289614485,21,1
127,B4_K04_I01-04-05-09,Branch4,PowerREV,4,3,1/4/5/9,0/135/180/360,1,4,Location4,1,,69.1844914046883,2.57918105164837,0.355,0.93378262995196,0.0449999999999999,5.88365929324616,0.441269467717226,21,0.892857142857143
128,B4_K04_I01-04-06-07,Branch4,PowerREV,4,4,1/4/6/7,0/135/225/270,1,1,Location1,1,,123.022585491893,-9.49723446851704,-0.5375,0.826963572353704,-0.165,12.3046281920336,0.570048478872686,21,0.901785714285714
128,B4_K04_I01-04-06-07,Branch4,PowerREV,4,4,1/4/6/7,0/135/225/270,1,2,Location2,1,,143.650337278282,-4.87602486961296,-0.8025,0.590566465353393,-0.085,16.6556883643547,0.274624604957581,21,0.894345238095238
128,B4_K04_I01-04-06-07,Branch4,PowerREV,4,4,1/4/6/7,0/135/225/270,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.76615383492327,21,1
128,B4_K04_I01-04-06-07,Branch4,PowerREV,4,4,1/4/6/7,0/135/225/270,1,4,Location4,1,,68.8842414768822,2.14909562686402,0.36,0.932198342628864,0.0374999999999999,5.43266212399906,0.593049848940959,21,0.953869047619048
129,B4_K04_I01-04-06-08,Branch4,PowerREV,4,4,1/4/6/8,0/135/225/315,1,1,Location1,1,,122.991525201423,-9.2068962213459,-0.5375,0.827945499414062,-0.16,12.1334478650566,0.547423892712673,21,0.892857142857143
129,B4_K04_I01-04-06-08,Branch4,PowerREV,4,4,1/4/6/8,0/135/225/315,1,2,Location2,1,,144.210273733587,-5.45131981241778,-0.8075,0.582167286954532,-0.095,17.2850512570873,0.248220501734198,21,0.897321428571429
129,B4_K04_I01-04-06-08,Branch4,PowerREV,4,4,1/4/6/8,0/135/225/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.7514891657077,21,1
129,B4_K04_I01-04-06-08,Branch4,PowerREV,4,4,1/4/6/8,0/135/225/315,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.579352113698991,21,0.950892857142857
130,B4_K04_I01-04-06-09,Branch4,PowerREV,4,3,1/4/6/9,0/135/225/360,1,1,Location1,1,,123.038508373149,-9.64249546379557,-0.5375,0.826460827867843,-0.1675,12.3922485773178,0.523883718691606,21,0.898809523809524
130,B4_K04_I01-04-06-09,Branch4,PowerREV,4,3,1/4/6/9,0/135/225/360,1,2,Location2,1,,144.36752471413,-4.73228037895821,-0.81,0.58059775232083,-0.0825,17.3496282848731,0.248833034365915,21,0.888392857142857
130,B4_K04_I01-04-06-09,Branch4,PowerREV,4,3,1/4/6/9,0/135/225/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.752226502347524,21,1
130,B4_K04_I01-04-06-09,Branch4,PowerREV,4,3,1/4/6/9,0/135/225/360,1,4,Location4,1,,68.886249246736,2.00576193490982,0.36,0.93229555399562,0.0349999999999999,5.28961108043064,0.570486316841406,21,0.949404761904762
131,B4_K04_I01-04-07-08,Branch4,PowerREV,4,4,1/4/7/8,0/135/270/315,1,1,Location1,1,,122.914388667973,-10.0786581077877,-0.535,0.826528886367561,-0.175,12.5192343637893,0.558467723139208,21,0.875
131,B4_K04_I01-04-07-08,Branch4,PowerREV,4,4,1/4/7/8,0/135/270/315,1,2,Location2,1,,143.442529225153,-5.16360709084638,-0.8,0.593211597998556,-0.09,16.4874154723043,0.257711436202704,21,0.87797619047619
131,B4_K04_I01-04-07-08,Branch4,PowerREV,4,4,1/4/7/8,0/135/270/315,1,3,Location3,1,,95.8878786990507,2.29244277595588,-0.1025,0.993928443098395,0.0399999999999999,8.27053568153326,0.754544463576461,21,1
131,B4_K04_I01-04-07-08,Branch4,PowerREV,4,4,1/4/7/8,0/135/270/315,1,4,Location4,1,,69.1912407109243,2.14909562686401,0.355,0.934113884919821,0.0374999999999999,5.45645652402962,0.581812288477759,21,0.94047619047619
132,B4_K04_I01-04-07-09,Branch4,PowerREV,4,3,1/4/7/9,0/135/270/360,1,1,Location1,1,,123.038508373149,-9.64249546379557,-0.5375,0.826460827867843,-0.1675,12.3922485773178,0.573087012811248,21,0.888392857142857
132,B4_K04_I01-04-07-09,Branch4,PowerREV,4,3,1/4/7/9,0/135/270/360,1,2,Location2,1,,144.19148864784,-5.3074466746303,-0.8075,0.58256973831465,-0.0925,17.2459838141404,0.280141902336581,21,0.879464285714286
132,B4_K04_I01-04-07-09,Branch4,PowerREV,4,3,1/4/7/9,0/135/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.769585178404218,21,1
132,B4_K04_I01-04-07-09,Branch4,PowerREV,4,3,1/4/7/9,0/135/270/360,1,4,Location4,1,,69.0378198679816,2.14909562686402,0.3575,0.933159954134338,0.0374999999999999,5.44241601050701,0.623051352884012,21,0.943452380952381
133,B4_K04_I01-04-08-09,Branch4,PowerREV,4,3,1/4/8/9,0/135/315/360,1,1,Location1,1,,122.708525313957,-9.78781905671397,-0.5325,0.829182579411797,-0.17,12.1916022852097,0.49682845630291,21,0.837797619047619
133,B4_K04_I01-04-08-09,Branch4,PowerREV,4,3,1/4/8/9,0/135/315/360,1,2,Location2,1,,143.095148035491,-6.17122147831452,-0.795,0.5970081657733,-0.1075,16.3169689673149,0.194113911091818,21,0.77827380952381
133,B4_K04_I01-04-08-09,Branch4,PowerREV,4,3,1/4/8/9,0/135/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.688118354145661,21,1
133,B4_K04_I01-04-08-09,Branch4,PowerREV,4,3,1/4/8/9,0/135/315/360,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.513702565591692,21,0.916666666666667
134,B4_K04_I01-05-06-07,Branch4,PowerREV,4,4,1/5/6/7,0/180/225/270,1,1,Location1,1,,123.087861326773,-10.0786581077877,-0.5375,0.824905297594821,-0.175,12.6629414924487,0.515304682851814,21,0.864583333333333
134,B4_K04_I01-05-06-07,Branch4,PowerREV,4,4,1/5/6/7,0/180/225/270,1,2,Location2,1,,143.028940344795,-3.43981276751519,-0.7975,0.600328035327353,-0.0599999999999999,15.9240137824801,0.236976763887693,21,0.84672619047619
134,B4_K04_I01-05-06-07,Branch4,PowerREV,4,4,1/5/6/7,0/180/225/270,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.745962452473093,21,1
134,B4_K04_I01-05-06-07,Branch4,PowerREV,4,4,1/5/6/7,0/180/225/270,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.514209108652386,21,0.927083333333333
135,B4_K04_I01-05-06-08,Branch4,PowerREV,4,4,1/5/6/8,0/180/225/315,1,1,Location1,1,,122.818688285915,-9.2068962213459,-0.535,0.829563138043151,-0.16,11.9850090552187,0.481634818027884,21,0.851190476190476
135,B4_K04_I01-05-06-08,Branch4,PowerREV,4,4,1/5/6/8,0/180/225/315,1,2,Location2,1,,143.392216961646,-4.73228037895821,-0.8,0.594301060069726,-0.0825,16.3834900282326,0.202968740370336,21,0.821428571428571
135,B4_K04_I01-05-06-08,Branch4,PowerREV,4,4,1/5/6/8,0/180/225/315,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.709887963283914,21,1
135,B4_K04_I01-05-06-08,Branch4,PowerREV,4,4,1/5/6/8,0/180/225/315,1,4,Location4,1,,69.1967579819565,1.71913132087781,0.355,0.934384824363067,0.0299999999999999,5.02973085550508,0.477102627657029,21,0.924107142857143
136,B4_K04_I01-05-06-09,Branch4,PowerREV,4,3,1/5/6/9,0/180/225/360,1,1,Location1,1,,123.164701258421,-9.2068962213459,-0.54,0.826317130404544,-0.16,12.2827869729163,0.37584580010676,21,0.802083333333333
136,B4_K04_I01-05-06-09,Branch4,PowerREV,4,3,1/5/6/9,0/180/225/360,1,2,Location2,1,,143.184622636003,-5.01980013167812,-0.7975,0.596940114249327,-0.0875,16.2134648706187,0.176706259185598,18,0.793402777777778
136,B4_K04_I01-05-06-09,Branch4,PowerREV,4,3,1/5/6/9,0/180/225/360,1,3,Location3,1,,95.7456777709434,2.72257398337613,-0.1,0.993852982085379,0.0474999999999999,8.48121196197503,0.67057103630134,21,1
136,B4_K04_I01-05-06-09,Branch4,PowerREV,4,3,1/5/6/9,0/180/225/360,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.437198528012435,20,0.9078125
137,B4_K04_I01-05-07-08,Branch4,PowerREV,4,4,1/5/7/8,0/180/270/315,1,1,Location1,1,,123.054694549299,-9.78781905671397,-0.5375,0.825950210363797,-0.17,12.481190090667,0.535189282714778,21,0.876488095238095
137,B4_K04_I01-05-07-08,Branch4,PowerREV,4,4,1/5/7/8,0/180/270/315,1,2,Location2,1,,143.602618707897,-4.44488001787759,-0.8025,0.591597413787451,-0.0775,16.5621628506824,0.254390118392898,21,0.858630952380952
137,B4_K04_I01-05-07-08,Branch4,PowerREV,4,4,1/5/7/8,0/180/270/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.741468759260062,21,1
137,B4_K04_I01-05-07-08,Branch4,PowerREV,4,4,1/5/7/8,0/180/270/315,1,4,Location4,1,,69.1983238133349,1.57583259975216,0.355,0.934461743465189,0.0274999999999999,4.8876061952048,0.531651339643214,21,0.93452380952381
138,B4_K04_I01-05-07-09,Branch4,PowerREV,4,3,1/5/7/9,0/180/270/360,1,1,Location1,1,,123.071145150082,-9.93320626438465,-0.5375,0.825431705230663,-0.1725,12.5714288909792,0.52191634380548,21,0.875
138,B4_K04_I01-05-07-09,Branch4,PowerREV,4,3,1/5/7/9,0/180/270/360,1,2,Location2,1,,144.018941621924,-3.72685314248215,-0.8075,0.586275319282673,-0.0649999999999999,16.9239235534271,0.252379194356496,21,0.87202380952381
138,B4_K04_I01-05-07-09,Branch4,PowerREV,4,3,1/5/7/9,0/180/270/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.751427644028997,21,1
138,B4_K04_I01-05-07-09,Branch4,PowerREV,4,3,1/5/7/9,0/180/270/360,1,4,Location4,1,,69.0449601404304,1.57583259975216,0.3575,0.933508168148517,0.0274999999999999,4.87170832758958,0.566807070309005,21,0.922619047619048
139,B4_K04_I01-05-08-09,Branch4,PowerREV,4,3,1/5/8/9,0/180/315/360,1,1,Location1,1,,122.833986348658,-9.35203505756315,-0.535,0.82907704708308,-0.1625,12.0707025089191,0.472182013984918,21,0.855654761904762
139,B4_K04_I01-05-08-09,Branch4,PowerREV,4,3,1/5/8/9,0/180/315/360,1,2,Location2,1,,143.759520421787,-5.73917047726678,-0.8025,0.588212334110736,-0.1,16.887208347339,0.191259425138104,21,0.779761904761905
139,B4_K04_I01-05-08-09,Branch4,PowerREV,4,3,1/5/8/9,0/180/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.676904222473395,21,1
139,B4_K04_I01-05-08-09,Branch4,PowerREV,4,3,1/5/8/9,0/180/315/360,1,4,Location4,1,,69.2010461549985,1.28926383628796,0.355,0.934595500738154,0.0224999999999999,4.60355278519852,0.498483388413612,21,0.913690476190476
140,B4_K04_I01-06-07-08,Branch4,PowerREV,4,4,1/6/7/8,0/225/270/315,1,1,Location1,1,,122.849543753022,-9.49723446851704,-0.535,0.82858312799622,-0.165,12.1577667257075,0.455671345995263,21,0.793154761904762
140,B4_K04_I01-06-07-08,Branch4,PowerREV,4,4,1/6/7/8,0/225/270/315,1,2,Location2,1,,142.57782402325,-3.72685314248215,-0.7925,0.606398177767711,-0.0649999999999999,15.4879780082232,0.180973314432468,21,0.773809523809524
140,B4_K04_I01-06-07-08,Branch4,PowerREV,4,4,1/6/7/8,0/225/270/315,1,3,Location3,1,,95.8878786990507,2.29244277595588,-0.1025,0.993928443098395,0.0399999999999999,8.27053568153326,0.658593263042174,21,1
140,B4_K04_I01-06-07-08,Branch4,PowerREV,4,4,1/6/7/8,0/225/270/315,1,4,Location4,1,,69.3424098758504,2.29244277595588,0.3525,0.934956549792556,0.0399999999999999,5.6165691875335,0.449330426635287,21,0.882440476190476
141,B4_K04_I01-06-07-09,Branch4,PowerREV,4,3,1/6/7/9,0/225/270/360,1,1,Location1,1,,123.211996141485,-9.64249546379557,-0.54,0.824829527841966,-0.1675,12.5392666515639,0.38419820124114,21,0.782738095238095
141,B4_K04_I01-06-07-09,Branch4,PowerREV,4,3,1/6/7/9,0/225/270/360,1,2,Location2,1,,90.7162517115414,-0.572967344857153,-0.0124999999999999,0.99987186679094,-0.01,36.4273659761083,0.194834770297537,21,0.75297619047619
141,B4_K04_I01-06-07-09,Branch4,PowerREV,4,3,1/6/7/9,0/225/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.634475198854337,21,1
141,B4_K04_I01-06-07-09,Branch4,PowerREV,4,3,1/6/7/9,0/225/270/360,1,4,Location4,1,,69.3464655112991,2.00576193490982,0.3525,0.935157072368059,0.0349999999999999,5.33298253465879,0.412464902765044,21,0.852678571428571
142,B4_K04_I01-06-08-09,Branch4,PowerREV,4,3,1/6/8/9,0/225/315/360,1,1,Location1,1,,122.616561332612,-8.91679625299095,-0.5325,0.83211702902897,-0.155,11.6687104629037,0.436040657252762,21,0.80952380952381
142,B4_K04_I01-06-08-09,Branch4,PowerREV,4,3,1/6/8/9,0/225/315/360,1,2,Location2,1,,89.4270165392192,-0.429722375059592,0.01,0.999921871948004,-0.0075,37.7232452298982,0.179011158441237,21,0.776785714285714
142,B4_K04_I01-06-08-09,Branch4,PowerREV,4,3,1/6/8/9,0/225/315/360,1,3,Location3,1,,95.7443781502486,2.43580428350657,-0.1,0.99407934793959,0.0424999999999999,8.27165546653221,0.615912285820972,21,1
142,B4_K04_I01-06-08-09,Branch4,PowerREV,4,3,1/6/8/9,0/225/315/360,1,4,Location4,1,,69.1983238133349,1.57583259975216,0.355,0.934461743465189,0.0274999999999999,4.8876061952048,0.438541487898959,21,0.885416666666667
143,B4_K04_I01-07-08-09,Branch4,PowerREV,4,3,1/7/8/9,0/270/315/360,1,1,Location1,1,,122.204229902081,-8.19253640609033,-0.5275,0.837518656508618,-0.1425,10.9689295931527,0.272915729288673,21,0.751488095238095
143,B4_K04_I01-07-08-09,Branch4,PowerREV,4,3,1/7/8/9,0/270/315/360,1,2,Location2,1,,90.2864944164393,-0.572967344857153,-0.005,0.999937498046753,-0.01,36.8561698502662,0.361088025090134,21,0.68452380952381
143,B4_K04_I01-07-08-09,Branch4,PowerREV,4,3,1/7/8/9,0/270/315/360,1,3,Location3,1,,95.7417635327327,1.71913132087781,-0.1,0.994535067255047,0.0299999999999999,7.76985744236544,0.424948417349161,21,1
143,B4_K04_I01-07-08-09,Branch4,PowerREV,4,3,1/7/8/9,0/270/315/360,1,4,Location4,1,,69.4955373017906,2.29244277595588,0.35,0.935895293288731,0.0399999999999999,5.63841616718822,0.297980432222321,21,0.788690476190476
144,B4_K04_I02-03-04-05,Branch4,PowerREV,4,4,2/3/4/5,45/90/135/180,1,1,Location1,1,,122.416168779998,-8.62692655867863,-0.53,0.834625664594613,-0.15,11.3558831209777,0.431854135787697,21,0.8125
144,B4_K04_I02-03-04-05,Branch4,PowerREV,4,4,2/3/4/5,45/90/135/180,1,2,Location2,1,,144.290669953685,-6.0271665601311,-0.8075,0.58044702600668,-0.105,17.4572876298657,0.173044754908118,21,0.75
144,B4_K04_I02-03-04-05,Branch4,PowerREV,4,4,2/3/4/5,45/90/135/180,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.674262242162545,21,1
144,B4_K04_I02-03-04-05,Branch4,PowerREV,4,4,2/3/4/5,45/90/135/180,1,4,Location4,1,,69.1912407109243,2.14909562686402,0.355,0.934113884919821,0.0374999999999999,5.45645652402962,0.488535157014116,21,0.864583333333333
145,B4_K04_I02-03-04-06,Branch4,PowerREV,4,4,2/3/4/6,45/90/135/225,1,1,Location1,1,,122.991525201423,-9.2068962213459,-0.5375,0.827945499414062,-0.16,12.1334478650566,0.515011357727058,21,0.863095238095238
145,B4_K04_I02-03-04-06,Branch4,PowerREV,4,4,2/3/4/6,45/90/135/225,1,2,Location2,1,,144.018941621924,-3.72685314248215,-0.8075,0.586275319282673,-0.0649999999999999,16.9239235534271,0.222194914910823,21,0.842261904761905
145,B4_K04_I02-03-04-06,Branch4,PowerREV,4,4,2/3/4/6,45/90/135/225,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.738507104689931,21,1
145,B4_K04_I02-03-04-06,Branch4,PowerREV,4,4,2/3/4/6,45/90/135/225,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.545505582083571,21,0.938988095238095
146,B4_K04_I02-03-04-07,Branch4,PowerREV,4,4,2/3/4/7,45/90/135/270,1,1,Location1,1,,123.038508373149,-9.64249546379557,-0.5375,0.826460827867843,-0.1675,12.3922485773178,0.539379122504382,21,0.885416666666667
146,B4_K04_I02-03-04-07,Branch4,PowerREV,4,4,2/3/4/7,45/90/135/270,1,2,Location2,1,,143.587720428338,-4.30122230467036,-0.8025,0.591919546898056,-0.075,16.5343249680969,0.2672985659605,21,0.880952380952381
146,B4_K04_I02-03-04-07,Branch4,PowerREV,4,4,2/3/4/7,45/90/135/270,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.758572897804933,21,1
146,B4_K04_I02-03-04-07,Branch4,PowerREV,4,4,2/3/4/7,45/90/135/270,1,4,Location4,1,,68.888118034059,1.86244079953198,0.36,0.932386052019227,0.0324999999999999,5.14658169849668,0.605161791563084,21,0.94047619047619
147,B4_K04_I02-03-04-08,Branch4,PowerREV,4,4,2/3/4/8,45/90/135/315,1,1,Location1,1,,122.818688285915,-9.2068962213459,-0.535,0.829563138043151,-0.16,11.9850090552187,0.518855561097702,21,0.873511904761905
147,B4_K04_I02-03-04-08,Branch4,PowerREV,4,4,2/3/4/8,45/90/135/315,1,2,Location2,1,,144.19148864784,-5.3074466746303,-0.8075,0.58256973831465,-0.0925,17.2459838141404,0.233805541444381,21,0.860119047619048
147,B4_K04_I02-03-04-08,Branch4,PowerREV,4,4,2/3/4/8,45/90/135/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.732598053876533,21,1
147,B4_K04_I02-03-04-08,Branch4,PowerREV,4,4,2/3/4/8,45/90/135/315,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.556821543072015,21,0.94047619047619
148,B4_K04_I02-03-04-09,Branch4,PowerREV,4,4,2/3/4/9,45/90/135/360,1,1,Location1,1,,122.991525201423,-9.2068962213459,-0.5375,0.827945499414062,-0.16,12.1334478650566,0.43783934362902,21,0.821428571428571
148,B4_K04_I02-03-04-09,Branch4,PowerREV,4,4,2/3/4/9,45/90/135/360,1,2,Location2,1,,143.602618707897,-4.44488001787759,-0.8025,0.591597413787451,-0.0775,16.5621628506824,0.190708444535792,21,0.77827380952381
148,B4_K04_I02-03-04-09,Branch4,PowerREV,4,4,2/3/4/9,45/90/135/360,1,3,Location3,1,,95.7427007780202,2.00576193490982,-0.1,0.994371660899485,0.0349999999999999,7.96655478515079,0.647007312584156,21,1
148,B4_K04_I02-03-04-09,Branch4,PowerREV,4,4,2/3/4/9,45/90/135/360,1,4,Location4,1,,69.5059917400466,1.4325437375665,0.35,0.936416040016402,0.0249999999999999,4.79286114478638,0.464661897937935,21,0.90625
149,B4_K04_I02-03-05-06,Branch4,PowerREV,4,4,2/3/5/6,45/90/180/225,1,1,Location1,1,,122.904552418512,-8.33727918890569,-0.5375,0.830703767898039,-0.145,11.6541918220719,0.471861608616372,21,0.828869047619048
149,B4_K04_I02-03-05-06,Branch4,PowerREV,4,4,2/3/5/6,45/90/180/225,1,2,Location2,1,,142.423534790406,-4.58856573578583,-0.79,0.607865116617165,-0.08,15.4079563263687,0.204139207687032,21,0.791666666666667
149,B4_K04_I02-03-05-06,Branch4,PowerREV,4,4,2/3/5/6,45/90/180/225,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.708415052133804,21,1
149,B4_K04_I02-03-05-06,Branch4,PowerREV,4,4,2/3/5/6,45/90/180/225,1,4,Location4,1,,68.8928915664191,1.4325437375665,0.36,0.932617284849471,0.0249999999999999,4.71762125934191,0.500556471609584,21,0.913690476190476
150,B4_K04_I02-03-05-07,Branch4,PowerREV,4,4,2/3/5/7,45/90/180/270,1,1,Location1,1,,122.865361577332,-9.64249546379557,-0.535,0.828081366775029,-0.1675,12.2461765930869,0.552380084063507,21,0.895833333333333
150,B4_K04_I02-03-05-07,Branch4,PowerREV,4,4,2/3/5/7,45/90/180/270,1,2,Location2,1,,143.667256322953,-5.01980013167812,-0.8025,0.590201236867562,-0.0875,16.6901805169901,0.261571613801609,21,0.883928571428571
150,B4_K04_I02-03-05-07,Branch4,PowerREV,4,4,2/3/5/7,45/90/180/270,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.758385092351119,21,1
150,B4_K04_I02-03-05-07,Branch4,PowerREV,4,4,2/3/5/7,45/90/180/270,1,4,Location4,1,,69.0477044535588,1.28926383628796,0.3575,0.933642062034482,0.0224999999999999,4.58658178583189,0.631572417577859,21,0.9375
151,B4_K04_I02-03-05-08,Branch4,PowerREV,4,4,2/3/5/8,45/90/180/315,1,1,Location1,1,,122.961505062079,-8.91679625299095,-0.5375,0.828896103260234,-0.155,11.9678463979394,0.55387029066679,21,0.901785714285714
151,B4_K04_I02-03-05-08,Branch4,PowerREV,4,4,2/3/5/8,45/90/180/315,1,2,Location2,1,,144.023926568542,-5.88314987298444,-0.805,0.58435327499724,-0.1025,17.170894312726,0.268618871417602,21,0.900297619047619
151,B4_K04_I02-03-05-08,Branch4,PowerREV,4,4,2/3/5/8,45/90/180/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.747782112998853,21,1
151,B4_K04_I02-03-05-08,Branch4,PowerREV,4,4,2/3/5/8,45/90/180/315,1,4,Location4,1,,69.0464010394974,1.4325437375665,0.3575,0.933578464833032,0.0249999999999999,4.72912490366468,0.622665310624697,21,0.958333333333333
152,B4_K04_I02-03-05-09,Branch4,PowerREV,4,4,2/3/5/9,45/90/180/360,1,1,Location1,1,,122.946882447149,-8.7718331196937,-0.5375,0.829359692775095,-0.1525,11.8872006812737,0.518162505240287,21,0.867559523809524
