Branch,Method,Estimator,StateRole,StateCount,UniquePhaseCount,StationCount,Stations,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,3,L2-L3-L4,-0.325439125019233,2.03980288580659,1.6989979518952,1.11732931028051,0.202454569727203,5.70222560652056,2.06094637908502,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,4,L1-L2-L3-L4,-0.269714382844782,1.96323054638252,1.5589474928418,1.16009915818912,0.261762623346108,4.23758577946547,1.97318296756848,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L1-L2,0.357221731839413,1.39581504203652,1.43197808366919,1.73277148481541,0.0411952836102895,29.7158757336507,1.80535292737488,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L1-L3,-0.0846220876882139,1.87852434919135,1.52959987177512,1.21478817191972,0.26344223125484,15.5389728827665,1.86878062387096,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L1-L4,-0.267375519520953,2.26877071406703,1.49135913646216,0.863702421575714,0.279255952012229,4.70675477124934,2.44894584875604,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L2-L3,-0.15442477751316,1.75567751874825,1.59234237425759,1.34639912729002,0.174490807788203,5.98020456712307,1.75651374364423,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L2-L4,-0.428961040407145,1.97431419526164,1.57187080176952,1.19746724432397,0.1826148445851,2.69991309653284,2.11861858861505,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,2,L3-L4,-0.255174557329916,2.4719203700396,1.78261597719304,0.725953355419812,0.0130845645985638,18.3632034878191,2.48674704864124,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,3,L1-L2-L3,-0.0352784783953176,1.73626493449039,1.48469980551336,1.35428109880465,0.224831064059387,9.01785573251818,1.72043373342201,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,3,L1-L2-L4,-0.289808455217849,1.97917388224127,1.4371471412526,1.14972783147291,0.265660691464193,5.02698430471718,2.1692033210015,1
