MethodIndex,MethodId,Branch,LocationIndex,Location,Reference,MedianCoherence,MedianPhaseRmseDeg,MedianComplexNmseDb,MedianMagnitudeNrmse,MedianMagnitudeCorrelation,ComparedFrequencyCount,ValidFraction
5,B4_K03_I01-02-04,Branch4,2,Location2,Branch4Canonical,0.405701280814914,78.089349334154,-0.781021651757288,0.673250806177512,0.287527052480194,21,0.732142857142857
5,B4_K03_I01-02-04,Branch4,3,Location3,Branch1,0.878964413942861,31.1318013846837,-6.43168367614341,0.332723830983801,0.636419069596969,21,1
5,B4_K03_I01-02-04,Branch4,3,Location3,Branch2,0.796045608641003,38.5678398349622,-4.36149578504286,0.403339462689304,0.429276852452541,21,1
5,B4_K03_I01-02-04,Branch4,3,Location3,Branch3,0.854940797699213,32.4738883878849,-5.70124661881768,0.363068421211055,0.531620425684941,21,1
5,B4_K03_I01-02-04,Branch4,3,Location3,Branch4Canonical,0.875269923660858,30.9324667951947,-6.30965023565499,0.328775519578163,0.65231904635264,21,1
5,B4_K03_I01-02-04,Branch4,4,Location4,Branch1,0.65201095829109,57.0627091571538,-2.40421508115012,0.51778879646234,0.420679948342455,21,0.857142857142857
5,B4_K03_I01-02-04,Branch4,4,Location4,Branch2,0.547046176436708,70.6750439891277,-1.54442793166882,0.64016109631357,0.256671521033323,21,0.857142857142857
5,B4_K03_I01-02-04,Branch4,4,Location4,Branch3,0.615895755515546,61.2230925226416,-2.07137553518722,0.524393137779993,0.41326478038609,21,0.857142857142857
5,B4_K03_I01-02-04,Branch4,4,Location4,Branch4Canonical,0.644486991599292,55.6642328379331,-2.33114061160234,0.499711255718007,0.487111254056888,21,0.857142857142857
6,B4_K03_I01-02-05,Branch4,1,Location1,Branch1,0.708815967329041,46.7063149166203,-3.0313715016689,0.478863931138674,0.549028415947706,21,0.808035714285714
6,B4_K03_I01-02-05,Branch4,1,Location1,Branch2,0.591974372542391,55.6164716352096,-1.87376486464657,0.563705629417496,0.153652288831374,21,0.808035714285714
6,B4_K03_I01-02-05,Branch4,1,Location1,Branch3,0.702647546961901,46.8310821018393,-2.95603717361116,0.481017471314518,0.434187378590127,21,0.808035714285714
6,B4_K03_I01-02-05,Branch4,1,Location1,Branch4Canonical,0.779905453780304,43.5125120709289,-4.0699378503579,0.391942015047381,0.604963918268803,21,0.808035714285714
6,B4_K03_I01-02-05,Branch4,2,Location2,Branch1,0.459908846088662,76.2694058742812,-1.03367910066894,0.667383047246063,0.320979393940159,20,0.74702380952381
6,B4_K03_I01-02-05,Branch4,2,Location2,Branch2,0.264758455378241,88.345066617893,-0.315717849728457,0.817061606036764,0.0299211127375179,20,0.74702380952381
6,B4_K03_I01-02-05,Branch4,2,Location2,Branch3,0.460482765320054,76.7650338624018,-1.05186010264744,0.674456599446279,0.285060598002654,20,0.74702380952381
6,B4_K03_I01-02-05,Branch4,2,Location2,Branch4Canonical,0.548604680174027,71.0848572555834,-1.55540165411152,0.606526824898368,0.455000101654783,20,0.74702380952381
6,B4_K03_I01-02-05,Branch4,3,Location3,Branch1,0.901961118519173,29.4407139310443,-7.29400017748068,0.306901134543289,0.707796884731661,21,1
6,B4_K03_I01-02-05,Branch4,3,Location3,Branch2,0.807072373770559,36.3349066000791,-4.57630032670643,0.385057439479216,0.46754705199939,21,1
6,B4_K03_I01-02-05,Branch4,3,Location3,Branch3,0.878991370689509,28.8313679764203,-6.43258872777439,0.320141262930691,0.607343664824323,21,1
6,B4_K03_I01-02-05,Branch4,3,Location3,Branch4Canonical,0.909318408369204,27.1735867461119,-7.61602506047847,0.289859627217213,0.720897734288879,21,1
6,B4_K03_I01-02-05,Branch4,4,Location4,Branch1,0.696083630040281,53.9451053968246,-2.87798644200507,0.470858198342332,0.488059657932001,21,0.895833333333333
6,B4_K03_I01-02-05,Branch4,4,Location4,Branch2,0.579248144830017,64.6124074626485,-1.77523585072576,0.620727011259707,0.270511034428986,21,0.895833333333333
6,B4_K03_I01-02-05,Branch4,4,Location4,Branch3,0.700267711320281,57.6133224630829,-2.92749162640488,0.493882144112096,0.339052493669034,21,0.895833333333333
6,B4_K03_I01-02-05,Branch4,4,Location4,Branch4Canonical,0.72109026607483,55.8521390074093,-3.18732680249141,0.487041777749669,0.50684215680461,21,0.895833333333333
7,B4_K03_I01-02-06,Branch4,1,Location1,Branch1,0.719395147945456,45.4041900338459,-3.16529126832456,0.486604709172189,0.465622839698535,21,0.81547619047619
7,B4_K03_I01-02-06,Branch4,1,Location1,Branch2,0.602209210645971,56.9439216528498,-1.95626052922443,0.545071267965509,0.270886602121328,21,0.81547619047619
7,B4_K03_I01-02-06,Branch4,1,Location1,Branch3,0.724255072315029,47.5577571565359,-3.22890955395403,0.485673355155658,0.372713757925799,21,0.81547619047619
7,B4_K03_I01-02-06,Branch4,1,Location1,Branch4Canonical,0.797609203100084,44.9181676462062,-4.39113956746107,0.389152071712413,0.570779372744071,21,0.81547619047619
7,B4_K03_I01-02-06,Branch4,2,Location2,Branch1,0.497027126043251,73.3812256782701,-1.23225766627527,0.645831960126269,0.315921007942307,21,0.736607142857143
7,B4_K03_I01-02-06,Branch4,2,Location2,Branch2,0.311566402083514,85.1357432830796,-0.443476597926763,0.774510391385553,0.0913391762974359,21,0.736607142857143
7,B4_K03_I01-02-06,Branch4,2,Location2,Branch3,0.416749022240965,79.7620725583798,-0.828516028960338,0.672574224406908,0.257176060643076,21,0.736607142857143
7,B4_K03_I01-02-06,Branch4,2,Location2,Branch4Canonical,0.517587912045176,72.3963552419269,-1.35437531320725,0.629718290231751,0.301148801622622,20,0.736607142857143
7,B4_K03_I01-02-06,Branch4,3,Location3,Branch1,0.903613128142368,25.0521656244169,-7.3640342288568,0.295873817912961,0.62582926842495,21,1
7,B4_K03_I01-02-06,Branch4,3,Location3,Branch2,0.81964378762996,34.8861504321821,-4.83882514734123,0.383117162821429,0.400144489608319,21,1
7,B4_K03_I01-02-06,Branch4,3,Location3,Branch3,0.88758588006203,28.3002522178338,-6.73272415177509,0.330257743700671,0.524308385818735,21,1
7,B4_K03_I01-02-06,Branch4,3,Location3,Branch4Canonical,0.906070811790349,23.2937146988996,-7.47060400142164,0.290657761086635,0.664312317181812,21,1
7,B4_K03_I01-02-06,Branch4,4,Location4,Branch1,0.717683323669032,56.57682976295,-3.143203682234,0.498942089347608,0.399896711288404,21,0.895833333333333
7,B4_K03_I01-02-06,Branch4,4,Location4,Branch2,0.591943983417354,63.5021110879896,-1.8735243238633,0.592053520247946,0.253445416731392,21,0.895833333333333
7,B4_K03_I01-02-06,Branch4,4,Location4,Branch3,0.709891911281491,56.6468059216113,-3.04471504275188,0.492123222369116,0.400041816377147,21,0.895833333333333
7,B4_K03_I01-02-06,Branch4,4,Location4,Branch4Canonical,0.700593547900545,52.7568445159573,-2.93138317986745,0.467219557144705,0.5186165173376,21,0.895833333333333
8,B4_K03_I01-02-07,Branch4,1,Location1,Branch1,0.722403687758878,52.2499142197331,-3.20451360947629,0.480509557915251,0.342808193848896,21,0.800595238095238
8,B4_K03_I01-02-07,Branch4,1,Location1,Branch2,0.584547038338094,60.4152842558565,-1.81573004665931,0.579941029899095,0.243806897591987,21,0.800595238095238
8,B4_K03_I01-02-07,Branch4,1,Location1,Branch3,0.687976160182431,59.19533251667,-2.78445914294959,0.527995627352626,0.242422372999442,21,0.800595238095238
8,B4_K03_I01-02-07,Branch4,1,Location1,Branch4Canonical,0.749628475891709,50.1679303249491,-3.58469228538141,0.453122613823397,0.473653472878913,21,0.800595238095238
8,B4_K03_I01-02-07,Branch4,2,Location2,Branch1,0.469673142859385,75.6354724134981,-1.08235620662253,0.704920764272449,0.180344566249901,21,0.677083333333333
8,B4_K03_I01-02-07,Branch4,2,Location2,Branch2,0.377255777490733,88.3617729691289,-0.666756900428522,0.736379698835322,0.151523160816744,21,0.677083333333333
8,B4_K03_I01-02-07,Branch4,2,Location2,Branch3,0.407659143362956,75.5644438674145,-0.789308053147825,0.722319629429445,0.236838204251336,21,0.677083333333333
8,B4_K03_I01-02-07,Branch4,2,Location2,Branch4Canonical,0.54480906672042,68.0285627803688,-1.53007672500941,0.613422650955158,0.274587875039674,20,0.677083333333333
8,B4_K03_I01-02-07,Branch4,3,Location3,Branch1,0.863913244300218,34.1640181548252,-5.95758445070141,0.322574395649327,0.528322336223292,21,1
8,B4_K03_I01-02-07,Branch4,3,Location3,Branch2,0.789389039831635,43.4092895195515,-4.23814259008451,0.41509587683045,0.349020152665207,21,1
8,B4_K03_I01-02-07,Branch4,3,Location3,Branch3,0.848941752115624,37.7225296782327,-5.53932327327792,0.342084395239157,0.462051286578452,21,1
8,B4_K03_I01-02-07,Branch4,3,Location3,Branch4Canonical,0.867502360108561,34.1996789509364,-6.06530698170586,0.342877254202855,0.554740524630931,21,1
8,B4_K03_I01-02-07,Branch4,4,Location4,Branch1,0.640074870773802,57.3245167159864,-2.28924156345949,0.49959637232001,0.375889802805296,21,0.861607142857143
8,B4_K03_I01-02-07,Branch4,4,Location4,Branch2,0.55169121264528,66.0973856461057,-1.57617447698591,0.625220885666627,0.25822905280564,21,0.861607142857143
8,B4_K03_I01-02-07,Branch4,4,Location4,Branch3,0.626863290431544,58.1686303857627,-2.16780962953773,0.52925070570042,0.287103903193868,21,0.861607142857143
8,B4_K03_I01-02-07,Branch4,4,Location4,Branch4Canonical,0.680748167639504,57.9995562478219,-2.70363954947458,0.483490191412235,0.388459887588935,21,0.861607142857143
9,B4_K03_I01-02-08,Branch4,1,Location1,Branch1,0.534259056819082,65.1128524253747,-1.4595688603067,0.588596345893022,0.216455011995185,21,0.75
9,B4_K03_I01-02-08,Branch4,1,Location1,Branch2,0.488836310230425,73.1437531188945,-1.18593051653929,0.65070416611332,0.131709042119008,21,0.75
9,B4_K03_I01-02-08,Branch4,1,Location1,Branch3,0.533235341672881,65.0603412664899,-1.45293213179533,0.599785107371421,0.203215674749474,21,0.75
9,B4_K03_I01-02-08,Branch4,1,Location1,Branch4Canonical,0.567084782766218,61.2962209052562,-1.68504654802793,0.586079132581065,0.23314466459006,21,0.75
9,B4_K03_I01-02-08,Branch4,2,Location2,Branch1,0.318188903711371,86.5382646081394,-0.463582835231026,0.803915080660011,0.129671461098065,21,0.607142857142857
9,B4_K03_I01-02-08,Branch4,2,Location2,Branch2,0.308453899407177,90.8180078644537,-0.434204373797613,0.788655837286154,0.02481017656831,21,0.607142857142857
9,B4_K03_I01-02-08,Branch4,2,Location2,Branch3,0.283483834217623,86.0602888303093,-0.363836037585563,0.811796045821687,0.171137790860209,21,0.607142857142857
9,B4_K03_I01-02-08,Branch4,2,Location2,Branch4Canonical,0.407765586133211,89.5857723863033,-0.789760156543215,0.754080168201587,0.155674492360749,21,0.607142857142857
9,B4_K03_I01-02-08,Branch4,3,Location3,Branch1,0.680061658914173,53.9539330438711,-2.69608490593328,0.494201820021548,0.272825196183805,21,0.998511904761905
9,B4_K03_I01-02-08,Branch4,3,Location3,Branch2,0.605189189366012,58.5431554593017,-1.98084737887682,0.574575425986418,0.161251133603482,21,0.998511904761905
9,B4_K03_I01-02-08,Branch4,3,Location3,Branch3,0.681254228482554,55.8743737201257,-2.7092217824035,0.508609077841277,0.290512192560573,21,0.998511904761905
9,B4_K03_I01-02-08,Branch4,3,Location3,Branch4Canonical,0.702426368455588,53.4377490890997,-2.95337217575418,0.493778701060065,0.29803117719266,21,0.998511904761905
9,B4_K03_I01-02-08,Branch4,4,Location4,Branch1,0.48614894145275,70.6557567864192,-1.17100407993292,0.647087866029288,0.25838327948038,21,0.772321428571429
9,B4_K03_I01-02-08,Branch4,4,Location4,Branch2,0.434717131788203,77.0403493838438,-0.909678921223398,0.727269133229089,0.171416845804652,21,0.772321428571429
9,B4_K03_I01-02-08,Branch4,4,Location4,Branch3,0.481418236618881,72.4488220013979,-1.14505073223216,0.67029533575162,0.215645842225243,21,0.772321428571429
9,B4_K03_I01-02-08,Branch4,4,Location4,Branch4Canonical,0.493742012451137,69.1314073075373,-1.21352515610133,0.640182648553518,0.265391371531047,21,0.772321428571429
10,B4_K03_I01-02-09,Branch4,1,Location1,Branch1,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,1,Location1,Branch2,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,1,Location1,Branch3,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,1,Location1,Branch4Canonical,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,2,Location2,Branch1,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,2,Location2,Branch2,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,2,Location2,Branch3,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,2,Location2,Branch4Canonical,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,3,Location3,Branch1,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,3,Location3,Branch2,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,3,Location3,Branch3,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,3,Location3,Branch4Canonical,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,4,Location4,Branch1,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,4,Location4,Branch2,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,4,Location4,Branch3,NaN,NaN,NaN,NaN,NaN,0,NaN
10,B4_K03_I01-02-09,Branch4,4,Location4,Branch4Canonical,NaN,NaN,NaN,NaN,NaN,0,NaN
11,B4_K03_I01-03-04,Branch4,1,Location1,Branch1,0.672779053358745,50.9356899656023,-2.61720321708941,0.466614301782892,0.48410235536369,21,0.766369047619048
11,B4_K03_I01-03-04,Branch4,1,Location1,Branch2,0.588431039438964,63.5256018553884,-1.8458902101398,0.579268147565917,0.227708951606056,21,0.766369047619048
11,B4_K03_I01-03-04,Branch4,1,Location1,Branch3,0.657106473784226,53.3632007776089,-2.45490300263453,0.510007440376975,0.377454710676818,21,0.766369047619048
11,B4_K03_I01-03-04,Branch4,1,Location1,Branch4Canonical,0.72604159728959,53.5831777266984,-3.25264116645703,0.451172940437275,0.533417212996126,21,0.766369047619048
11,B4_K03_I01-03-04,Branch4,2,Location2,Branch1,0.459822736666101,74.6058490290166,-1.03163576223122,0.658438563683703,0.104338354695975,21,0.720238095238095
11,B4_K03_I01-03-04,Branch4,2,Location2,Branch2,0.301905566960409,81.5261987497315,-0.415063412136844,0.791551560125058,0.139352696235097,21,0.720238095238095
11,B4_K03_I01-03-04,Branch4,2,Location2,Branch3,0.400638711597166,79.2280798523045,-0.759851852934053,0.703526200839089,0.118113391052826,21,0.720238095238095
11,B4_K03_I01-03-04,Branch4,2,Location2,Branch4Canonical,0.525071359535628,68.5027072300309,-1.40242887616137,0.656053203335483,0.205385439795251,20,0.720238095238095
11,B4_K03_I01-03-04,Branch4,3,Location3,Branch1,0.870916805799115,31.437125227302,-6.17075820269521,0.317905752811366,0.589661174267909,21,1
11,B4_K03_I01-03-04,Branch4,3,Location3,Branch2,0.781382146357607,37.6379155636638,-4.09557278502809,0.452012074352833,0.320092061425086,21,1
11,B4_K03_I01-03-04,Branch4,3,Location3,Branch3,0.863866873711553,31.3228002167425,-5.95621292086592,0.326680175687442,0.565119950239017,21,1
11,B4_K03_I01-03-04,Branch4,3,Location3,Branch4Canonical,0.870865071339773,31.2344307944919,-6.16913806172622,0.33328231482348,0.608758866240753,21,1
11,B4_K03_I01-03-04,Branch4,4,Location4,Branch1,0.676776465614344,55.2793021579682,-2.66021855310948,0.480162401897936,0.425779694208906,21,0.866071428571429
11,B4_K03_I01-03-04,Branch4,4,Location4,Branch2,0.532213738754222,65.8183344032104,-1.44633185281546,0.637898928402173,0.265769739806089,21,0.866071428571429
11,B4_K03_I01-03-04,Branch4,4,Location4,Branch3,0.642390171582311,56.811220390385,-2.31114216263159,0.494536316803044,0.349307073478082,21,0.866071428571429
11,B4_K03_I01-03-04,Branch4,4,Location4,Branch4Canonical,0.708020478037667,56.5654837773005,-3.02154533518889,0.483073501162228,0.43361702190149,21,0.866071428571429
12,B4_K03_I01-03-05,Branch4,1,Location1,Branch1,0.79518115871757,38.1082306601504,-4.34521813642791,0.436400371845844,0.518342162846565,21,0.860119047619048
12,B4_K03_I01-03-05,Branch4,1,Location1,Branch2,0.671086762572537,54.1782526363461,-2.5991964858656,0.535536796525039,0.209927605319585,21,0.860119047619048
12,B4_K03_I01-03-05,Branch4,1,Location1,Branch3,0.797333699416298,43.1020523324547,-4.38589742661766,0.469010488311704,0.46316598561403,21,0.860119047619048
12,B4_K03_I01-03-05,Branch4,1,Location1,Branch4Canonical,0.841374652638549,36.1865253330212,-5.34485253273002,0.379919443402195,0.669526218503633,21,0.860119047619048
12,B4_K03_I01-03-05,Branch4,2,Location2,Branch1,0.533281312181064,69.6503671331151,-1.45322966767692,0.611220973424965,0.238714241266998,21,0.84077380952381
12,B4_K03_I01-03-05,Branch4,2,Location2,Branch2,0.353709813193096,85.5833964893592,-0.58046861129353,0.762269269694437,0.130844922168849,21,0.84077380952381
12,B4_K03_I01-03-05,Branch4,2,Location2,Branch3,0.482227746450101,75.3039229923064,-1.14946287559965,0.687446163573498,0.225951584900415,21,0.84077380952381
12,B4_K03_I01-03-05,Branch4,2,Location2,Branch4Canonical,0.680870011593907,62.6283861218514,-2.70498254554176,0.512779618398023,0.41995724240299,21,0.84077380952381
12,B4_K03_I01-03-05,Branch4,3,Location3,Branch1,0.94862077024792,17.506859734816,-9.99485083353578,0.21379750569344,0.778133987363614,21,1
12,B4_K03_I01-03-05,Branch4,3,Location3,Branch2,0.864145124043063,29.4127122423723,-5.96445050496499,0.378441412180464,0.435852216675434,21,1
12,B4_K03_I01-03-05,Branch4,3,Location3,Branch3,0.933065792909208,20.0337099437407,-8.88105241219594,0.250071495512289,0.723717030469573,21,1
12,B4_K03_I01-03-05,Branch4,3,Location3,Branch4Canonical,0.957082382933817,17.0564281682733,-10.7575529199176,0.197306435138331,0.804757442300146,21,1
12,B4_K03_I01-03-05,Branch4,4,Location4,Branch1,0.84449800576649,42.2969112370077,-5.42385846984149,0.340288431460888,0.584739837426081,21,0.927083333333333
12,B4_K03_I01-03-05,Branch4,4,Location4,Branch2,0.652487639338327,60.3332272675276,-2.40891523752686,0.507207781872545,0.285278928781418,21,0.927083333333333
12,B4_K03_I01-03-05,Branch4,4,Location4,Branch3,0.80593081073965,47.9909234041335,-4.55342300935775,0.39166662121527,0.501619373412757,21,0.927083333333333
12,B4_K03_I01-03-05,Branch4,4,Location4,Branch4Canonical,0.876744644759796,43.0397036305409,-6.35789016975212,0.329722163080058,0.609658142065291,21,0.927083333333333
13,B4_K03_I01-03-06,Branch4,1,Location1,Branch1,0.817802950552731,31.3313467599973,-4.79911856389638,0.414497261435541,0.428132608568277,21,0.858630952380952
13,B4_K03_I01-03-06,Branch4,1,Location1,Branch2,0.678508898648134,51.7976579456362,-2.6790739552904,0.532086575695521,0.177437603001192,21,0.858630952380952
13,B4_K03_I01-03-06,Branch4,1,Location1,Branch3,0.790782048699557,36.2609965406128,-4.26358322664919,0.430722873741445,0.433233178715801,21,0.858630952380952
13,B4_K03_I01-03-06,Branch4,1,Location1,Branch4Canonical,0.90164435183747,24.4498417034385,-7.28071397433369,0.346848053981917,0.74166640527721,21,0.858630952380952
13,B4_K03_I01-03-06,Branch4,2,Location2,Branch1,0.596658021341394,64.7635397085093,-1.91114668381219,0.589494862234705,0.334539529914501,21,0.870535714285714
13,B4_K03_I01-03-06,Branch4,2,Location2,Branch2,0.340991796848164,83.859838728245,-0.536830582131593,0.755996709464231,0.104443859421524,21,0.870535714285714
13,B4_K03_I01-03-06,Branch4,2,Location2,Branch3,0.483813899063904,71.5320648617402,-1.15814258794462,0.669165838432455,0.260029761537355,21,0.870535714285714
13,B4_K03_I01-03-06,Branch4,2,Location2,Branch4Canonical,0.682841625230164,58.629200707955,-2.72680570502788,0.529355278426655,0.427485501992872,21,0.870535714285714
13,B4_K03_I01-03-06,Branch4,3,Location3,Branch1,0.959634235014483,16.0108480266869,-11.0181179461778,0.188903671711923,0.819162834085293,21,1
13,B4_K03_I01-03-06,Branch4,3,Location3,Branch2,0.880904586194016,26.6689385196556,-6.49738196869107,0.362577891654184,0.516950014112941,21,1
13,B4_K03_I01-03-06,Branch4,3,Location3,Branch3,0.936922451434983,18.9802850534746,-9.13012960142287,0.241637493958317,0.750644141100961,21,1
13,B4_K03_I01-03-06,Branch4,3,Location3,Branch4Canonical,0.968445749719814,14.5621133264926,-12.0681868392332,0.176453755037568,0.86109244745105,21,1
13,B4_K03_I01-03-06,Branch4,4,Location4,Branch1,0.883781083252471,37.5309846940631,-6.59692745407277,0.313349279781254,0.6409792343887,21,0.943452380952381
13,B4_K03_I01-03-06,Branch4,4,Location4,Branch2,0.716468544780337,52.6978627446956,-3.12762903948687,0.478296960077072,0.29875694547458,21,0.943452380952381
13,B4_K03_I01-03-06,Branch4,4,Location4,Branch3,0.870795449094063,35.7143512930627,-6.16695884367779,0.349024026157808,0.499876755956237,21,0.943452380952381
13,B4_K03_I01-03-06,Branch4,4,Location4,Branch4Canonical,0.906249117084879,33.5332810584056,-7.47844977998492,0.294133383739886,0.641236925558618,21,0.943452380952381
14,B4_K03_I01-03-07,Branch4,1,Location1,Branch1,0.816932061579048,32.3233275206338,-4.78049020600306,0.4185670681565,0.392721579012369,21,0.855654761904762
14,B4_K03_I01-03-07,Branch4,1,Location1,Branch2,0.702692612755106,47.6010293244695,-2.95658047857158,0.52815853205036,0.193891261902502,21,0.855654761904762
14,B4_K03_I01-03-07,Branch4,1,Location1,Branch3,0.78375944120864,34.5585794091026,-4.1372656024575,0.445340181378314,0.336016847540425,21,0.855654761904762
14,B4_K03_I01-03-07,Branch4,1,Location1,Branch4Canonical,0.879706711132279,27.3095855950796,-6.45668509173411,0.363582124397614,0.63506035703583,21,0.855654761904762
14,B4_K03_I01-03-07,Branch4,2,Location2,Branch1,0.562986526873479,60.8099532228449,-1.65549939157029,0.624501133982052,0.154947876707757,21,0.822916666666667
14,B4_K03_I01-03-07,Branch4,2,Location2,Branch2,0.367220403672433,81.4875060640505,-0.629090019587712,0.771976662819884,0.0983550669919104,21,0.822916666666667
14,B4_K03_I01-03-07,Branch4,2,Location2,Branch3,0.437211329839896,76.6864835857991,-0.921340220137206,0.707623795677211,0.137956080824276,21,0.822916666666667
14,B4_K03_I01-03-07,Branch4,2,Location2,Branch4Canonical,0.670205985278649,59.9835071048932,-2.58987194758674,0.577716825750698,0.3472952377679,21,0.822916666666667
14,B4_K03_I01-03-07,Branch4,3,Location3,Branch1,0.944543151942289,19.0589900592543,-9.67227232443448,0.227643774821459,0.754078930599871,21,1
14,B4_K03_I01-03-07,Branch4,3,Location3,Branch2,0.876740792657863,29.4115570676392,-6.35776335583378,0.334384849498517,0.526699093139696,21,1
14,B4_K03_I01-03-07,Branch4,3,Location3,Branch3,0.931643194365615,19.3368288205716,-8.79291332092805,0.251951173821004,0.70776999987251,21,1
14,B4_K03_I01-03-07,Branch4,3,Location3,Branch4Canonical,0.952053569174585,17.4103810749214,-10.2875198494603,0.190671773729781,0.77315631507704,21,1
14,B4_K03_I01-03-07,Branch4,4,Location4,Branch1,0.839260763792679,38.0243951092369,-5.29234793345218,0.378048741513505,0.63844004511848,21,0.921130952380952
